SaleID,ProductID,CustomerID,SalesAmount,Quantity,Timestamp
5523,1021,75,321.86,46,2024-07-18 17:06:00
5524,1044,640,596.36,14,2024-06-06 23:48:00
5525,1004,990,132.82,50,2024-10-27 15:07:00
5526,1010,306,1221.13,48,2024-08-29 07:24:00
5527,1001,519,1466.65,32,2024-09-26 00:27:00
5528,1038,165,1173.53,28,2024-10-19 03:48:00
5529,1024,92,132.83,19,2024-10-13 04:02:00
5530,1048,544,1870.68,37,2024-09-16 02:19:00
5531,1044,70,1237.4,29,2024-11-15 20:09:00
5532,1013,80,333.09,8,2024-08-20 12:17:00
5533,1038,70,1733.9,32,2024-08-16 16:16:00
5534,1017,833,1633.22,2,2024-11-21 19:18:00
5535,1034,688,520.68,20,2024-11-21 03:35:00
5536,1038,971,1258.13,47,2024-10-21 13:18:00
5537,1002,394,162.37,16,2024-09-11 16:00:00
5538,1007,208,934.12,14,2024-11-14 22:34:00
5539,1019,516,607.0,4,2024-06-01 23:55:00
5540,1038,358,1177.15,47,2024-08-14 04:27:00
5541,1032,949,1220.51,14,2024-10-15 16:40:00
5542,1017,875,938.94,20,2024-11-26 19:46:00
5543,1015,742,1445.39,18,2024-09-01 01:10:00
5544,1029,32,864.72,27,2024-09-26 11:45:00
5545,1021,141,1966.89,41,2024-07-19 15:40:00
5546,1004,519,679.53,31,2024-07-27 09:00:00
5547,1045,963,892.58,8,2024-09-22 13:57:00
5548,1022,357,1426.3,1,2024-11-25 08:09:00
5549,1002,502,1401.36,2,2024-06-09 22:45:00
5550,1031,621,264.4,31,2024-10-01 22:48:00
5551,1043,965,515.93,33,2024-08-13 19:28:00
5552,1025,147,910.08,2,2024-06-18 00:51:00
5553,1032,413,1579.57,15,2024-11-16 09:15:00
5554,1011,757,1678.08,8,2024-07-17 08:48:00
5555,1009,714,999.07,14,2024-11-01 07:54:00
5556,1027,884,1066.05,23,2024-08-09 00:31:00
5557,1036,657,678.65,10,2024-09-08 01:59:00
5558,1012,302,75.07,36,2024-08-29 04:44:00
5559,1011,843,996.55,47,2024-07-12 23:39:00
5560,1033,318,1270.73,23,2024-06-12 19:54:00
5561,1005,575,977.57,22,2024-07-02 00:45:00
5562,1045,11,1875.64,1,2024-11-22 23:48:00
5563,1049,93,1545.62,31,2024-07-31 11:46:00
5564,1005,700,1330.51,5,2024-10-29 04:16:00
5565,1044,898,169.73,38,2024-07-16 18:36:00
5566,1040,843,1359.94,35,2024-11-04 13:52:00
5567,1011,124,1866.66,43,2024-08-03 20:55:00
5568,1041,483,765.32,28,2024-08-31 14:27:00
5569,1001,19,1469.18,6,2024-10-29 06:30:00
5570,1030,163,200.11,39,2024-10-15 04:58:00
5571,1048,271,1162.96,36,2024-10-17 18:59:00
5572,1014,313,1431.57,10,2024-07-05 02:54:00
5573,1002,318,1747.71,43,2024-11-20 06:33:00
5574,1039,386,1774.74,3,2024-11-14 16:38:00
5575,1011,670,309.73,7,2024-11-23 22:14:00
5576,1019,677,376.13,37,2024-10-06 05:30:00
5577,1005,256,844.27,19,2024-08-28 22:17:00
5578,1037,5,511.39,46,2024-10-11 11:01:00
5579,1017,370,97.47,11,2024-11-17 16:35:00
5580,1017,48,713.7,34,2024-07-19 05:49:00
5581,1002,287,1746.92,19,2024-11-07 03:21:00
5582,1001,394,307.29,42,2024-10-21 09:55:00
5583,1039,485,268.83,15,2024-07-01 09:16:00
5584,1030,386,1090.23,22,2024-07-07 15:33:00
5585,1031,843,325.81,32,2024-06-02 09:54:00
5586,1001,871,1782.98,6,2024-07-17 14:53:00
5587,1009,190,1647.14,33,2024-09-10 04:11:00
5588,1025,750,347.07,47,2024-10-12 11:38:00
5589,1008,413,223.45,6,2024-11-21 23:25:00
5590,1031,234,1829.98,47,2024-09-20 10:03:00
5591,1048,517,366.22,6,2024-10-23 16:36:00
5592,1035,472,622.88,4,2024-06-24 15:41:00
5593,1045,288,1788.64,25,2024-06-29 06:00:00
5594,1022,211,738.2,18,2024-10-20 01:08:00
5595,1006,115,1963.49,6,2024-09-27 07:48:00
5596,1017,743,1810.66,8,2024-11-28 00:14:00
5597,1003,154,1712.69,7,2024-09-28 02:15:00
5598,1028,966,142.28,11,2024-11-20 08:50:00
5599,1008,596,1556.24,23,2024-09-04 10:07:00
5600,1045,277,178.36,30,2024-11-19 08:24:00
5601,1001,114,674.67,3,2024-07-05 13:38:00
5602,1022,336,1896.92,17,2024-10-21 01:26:00
5603,1005,882,308.86,9,2024-09-07 21:59:00
5604,1045,861,1876.14,15,2024-07-07 17:17:00
5605,1014,988,749.08,37,2024-07-26 06:01:00
5606,1020,383,512.7,44,2024-08-22 18:52:00
5607,1008,862,557.08,44,2024-11-16 03:34:00
5608,1025,921,884.67,42,2024-07-18 02:47:00
5609,1000,354,707.26,15,2024-10-30 06:55:00
5610,1001,28,328.99,36,2024-11-05 07:08:00
5611,1039,500,246.69,49,2024-11-17 11:26:00
5612,1029,891,1140.8,40,2024-07-15 20:00:00
5613,1036,370,105.2,35,2024-11-27 09:05:00
5614,1017,369,559.41,19,2024-11-16 11:42:00
5615,1000,14,61.12,42,2024-09-17 01:13:00
5616,1032,680,471.5,2,2024-06-10 02:44:00
5617,1046,36,1781.34,27,2024-07-23 13:02:00
5618,1009,639,82.66,21,2024-08-20 05:01:00
5619,1002,867,318.02,29,2024-10-11 13:30:00
5620,1025,303,559.2,50,2024-07-12 21:59:00
5621,1015,87,460.4,4,2024-07-22 00:07:00
5622,1024,318,934.96,34,2024-07-11 07:13:00
5623,1001,780,994.08,40,2024-10-17 10:11:00
5624,1048,719,1660.11,16,2024-10-15 00:09:00
5625,1046,918,1991.52,17,2024-09-12 11:28:00
5626,1000,941,964.25,47,2024-06-09 05:03:00
5627,1005,128,158.36,39,2024-06-16 18:55:00
5628,1019,774,1317.41,35,2024-10-17 16:57:00
5629,1024,343,1670.84,49,2024-08-27 21:27:00
5630,1031,127,1874.84,43,2024-08-28 00:12:00
5631,1032,231,311.76,46,2024-07-22 16:22:00
5632,1031,452,626.31,22,2024-08-14 20:09:00
5633,1027,468,531.65,23,2024-06-06 08:15:00
5634,1002,175,219.58,11,2024-08-07 22:48:00
5635,1000,871,432.3,45,2024-09-07 23:13:00
5636,1025,497,1948.87,29,2024-07-09 19:36:00
5637,1020,608,1877.77,27,2024-06-11 05:01:00
5638,1010,40,1921.73,41,2024-08-02 16:22:00
5639,1049,882,1519.98,32,2024-07-29 12:07:00
5640,1039,229,1121.59,30,2024-11-22 15:41:00
5641,1031,380,952.6,32,2024-06-07 18:41:00
5642,1006,703,222.75,2,2024-09-17 17:25:00
5643,1016,774,1953.31,42,2024-10-03 00:57:00
5644,1028,617,135.79,14,2024-11-17 02:03:00
5645,1020,268,663.26,12,2024-11-26 07:25:00
5646,1015,968,597.72,36,2024-10-02 00:59:00
5647,1042,628,183.51,12,2024-11-15 12:27:00
5648,1039,604,1670.83,18,2024-08-29 03:09:00
5649,1010,643,1886.13,30,2024-08-08 20:57:00
5650,1029,620,1630.45,10,2024-07-07 16:58:00
5651,1028,155,1497.55,37,2024-11-15 17:42:00
5652,1011,164,1079.68,16,2024-09-07 10:50:00
5653,1038,759,1883.68,37,2024-07-26 19:05:00
5654,1009,21,54.99,11,2024-07-31 17:12:00
5655,1023,140,294.66,31,2024-09-25 04:02:00
5656,1022,467,1194.2,47,2024-08-04 17:35:00
5657,1006,687,275.6,7,2024-11-23 18:34:00
5658,1015,412,761.96,34,2024-09-15 18:43:00
5659,1032,705,1706.75,35,2024-07-13 15:49:00
5660,1039,572,1578.49,28,2024-11-06 10:10:00
5661,1037,292,218.82,35,2024-08-03 12:09:00
5662,1031,758,408.97,10,2024-09-23 08:56:00
5663,1028,993,1322.52,43,2024-06-23 08:17:00
5664,1008,304,1236.39,13,2024-07-26 00:14:00
5665,1000,221,717.72,21,2024-06-14 07:10:00
5666,1015,737,870.76,49,2024-11-04 11:37:00
5667,1029,393,899.79,33,2024-09-27 09:44:00
5668,1043,722,481.55,32,2024-10-04 18:23:00
5669,1041,436,1989.96,45,2024-11-17 10:43:00
5670,1026,363,1169.1,41,2024-10-31 04:29:00
5671,1021,729,808.63,44,2024-09-18 05:06:00
5672,1012,630,669.05,37,2024-11-26 18:45:00
5673,1047,50,247.29,15,2024-11-15 04:37:00
5674,1029,102,565.17,39,2024-06-08 18:02:00
5675,1028,105,968.69,42,2024-07-28 22:04:00
5676,1046,673,1807.12,29,2024-06-27 15:52:00
5677,1011,220,1230.33,22,2024-07-25 14:15:00
5678,1045,537,882.06,22,2024-09-07 17:17:00
5679,1009,858,1979.51,20,2024-09-13 07:23:00
5680,1033,400,660.26,7,2024-10-16 07:48:00
5681,1003,556,921.7,2,2024-06-04 18:39:00
5682,1031,128,1298.16,14,2024-07-20 10:32:00
5683,1012,123,488.5,21,2024-09-23 13:52:00
5684,1004,688,685.51,42,2024-08-10 07:39:00
5685,1036,222,142.26,44,2024-08-03 23:03:00
5686,1046,812,870.32,47,2024-10-13 19:47:00
5687,1042,416,529.75,15,2024-11-26 01:39:00
5688,1019,497,1500.58,32,2024-09-16 15:41:00
5689,1001,662,1240.12,12,2024-07-06 22:04:00
5690,1003,357,363.43,25,2024-07-07 02:25:00
5691,1008,294,357.9,29,2024-06-29 22:08:00
5692,1043,961,876.31,41,2024-10-07 10:31:00
5693,1011,372,1825.65,47,2024-09-05 01:51:00
5694,1023,846,699.02,2,2024-11-02 23:16:00
5695,1000,480,1064.73,11,2024-07-04 16:21:00
5696,1027,199,514.5,49,2024-11-24 08:28:00
5697,1005,822,682.26,30,2024-06-04 05:05:00
5698,1045,618,1987.61,36,2024-07-26 21:58:00
5699,1017,632,659.14,30,2024-06-26 00:08:00
5700,1049,392,478.25,38,2024-06-29 02:18:00
5701,1034,3,1973.14,40,2024-06-18 02:24:00
5702,1004,942,671.33,35,2024-10-14 19:26:00
5703,1028,99,1369.24,1,2024-10-11 02:30:00
5704,1039,320,687.28,21,2024-08-05 19:04:00
5705,1016,155,863.41,4,2024-11-13 21:15:00
5706,1034,645,353.94,16,2024-09-29 21:05:00
5707,1048,909,172.19,40,2024-06-29 18:57:00
5708,1009,144,1806.04,26,2024-06-28 08:45:00
5709,1018,664,1084.9,39,2024-10-10 04:05:00
5710,1017,913,278.47,33,2024-11-09 16:17:00
5711,1012,573,185.76,32,2024-08-14 13:41:00
5712,1015,835,69.74,45,2024-07-19 11:15:00
5713,1008,507,1862.3,29,2024-08-24 08:35:00
5714,1032,116,1350.96,31,2024-08-06 20:39:00
5715,1000,378,218.79,20,2024-07-19 21:37:00
5716,1007,960,1166.54,38,2024-11-07 10:11:00
5717,1046,544,1751.27,34,2024-08-27 05:11:00
5718,1024,116,1422.8,32,2024-09-18 13:04:00
5719,1019,956,762.46,30,2024-09-05 22:06:00
5720,1034,769,855.19,10,2024-08-13 08:57:00
5721,1001,804,464.85,4,2024-07-29 09:02:00
5722,1040,223,426.58,11,2024-07-15 08:03:00
5723,1041,973,1183.35,28,2024-10-16 14:13:00
5724,1035,348,126.68,33,2024-10-20 21:31:00
5725,1022,194,1349.43,30,2024-06-10 16:11:00
5726,1003,450,1194.85,47,2024-06-20 21:59:00
5727,1037,339,772.01,45,2024-11-08 22:50:00
5728,1030,321,598.42,30,2024-09-17 15:01:00
5729,1038,387,1863.28,11,2024-10-18 05:54:00
5730,1023,729,1226.69,39,2024-07-10 17:56:00
5731,1044,2,1457.72,15,2024-06-06 03:43:00
5732,1023,437,1203.13,40,2024-10-22 10:19:00
5733,1001,8,1569.42,49,2024-08-30 20:34:00
5734,1024,58,1109.93,25,2024-10-23 10:13:00
5735,1032,336,1928.56,17,2024-09-12 22:32:00
5736,1028,24,638.22,45,2024-10-04 08:38:00
5737,1001,428,1291.75,12,2024-10-03 05:39:00
5738,1042,687,689.76,45,2024-08-06 07:08:00
5739,1032,263,934.36,17,2024-10-09 20:23:00
5740,1013,833,845.0,19,2024-08-06 16:52:00
5741,1024,859,853.38,46,2024-10-13 20:34:00
5742,1002,959,1320.59,21,2024-11-10 14:18:00
5743,1030,865,1036.48,6,2024-08-17 22:04:00
5744,1028,112,153.09,36,2024-11-10 05:00:00
5745,1035,407,669.63,16,2024-07-20 02:29:00
5746,1037,149,716.24,13,2024-06-13 09:43:00
5747,1022,431,1119.03,21,2024-10-06 00:54:00
5748,1010,128,297.06,37,2024-10-14 10:30:00
5749,1023,574,1606.68,32,2024-07-07 18:50:00
5750,1030,227,934.7,41,2024-07-13 09:38:00
5751,1019,602,1274.73,30,2024-06-05 00:01:00
5752,1037,747,141.61,24,2024-09-09 18:58:00
5753,1005,310,1077.27,31,2024-11-02 00:43:00
5754,1040,784,184.07,20,2024-10-09 23:35:00
5755,1002,808,405.71,31,2024-08-06 11:40:00
5756,1016,903,704.36,35,2024-09-18 08:29:00
5757,1006,149,1141.77,29,2024-10-09 01:57:00
5758,1037,336,1712.74,46,2024-06-14 03:55:00
5759,1044,349,243.42,48,2024-10-08 14:25:00
5760,1015,667,670.46,23,2024-06-08 09:57:00
5761,1016,740,1265.84,23,2024-09-17 05:05:00
5762,1016,813,1558.88,38,2024-07-10 12:10:00
5763,1003,272,955.38,14,2024-08-16 16:11:00
5764,1046,517,82.65,10,2024-10-13 23:03:00
5765,1032,272,1036.56,43,2024-07-09 23:59:00
5766,1011,128,1286.52,36,2024-11-12 22:03:00
5767,1038,577,1555.12,44,2024-09-08 04:40:00
5768,1038,170,1016.35,42,2024-08-14 07:26:00
5769,1013,262,150.25,13,2024-11-27 13:53:00
5770,1013,390,1649.16,14,2024-11-23 17:30:00
5771,1033,617,720.79,18,2024-11-17 08:29:00
5772,1040,661,224.97,39,2024-07-30 18:56:00
5773,1009,530,946.54,22,2024-06-16 13:00:00
5774,1010,540,1089.43,26,2024-08-08 04:04:00
5775,1004,507,359.39,30,2024-08-18 02:14:00
5776,1045,543,1904.4,35,2024-07-05 20:46:00
5777,1018,950,1799.62,15,2024-09-04 23:32:00
5778,1039,85,742.97,17,2024-11-24 21:27:00
5779,1031,707,1014.01,24,2024-10-22 01:03:00
5780,1019,825,732.45,27,2024-10-10 23:13:00
5781,1023,435,742.45,47,2024-09-07 22:39:00
5782,1047,879,990.22,46,2024-08-18 12:38:00
5783,1041,778,483.58,20,2024-11-17 13:28:00
5784,1018,909,1444.51,50,2024-07-10 08:36:00
5785,1030,163,252.97,15,2024-06-01 18:17:00
5786,1012,239,1068.95,33,2024-10-29 02:44:00
5787,1040,329,798.59,25,2024-10-09 13:29:00
5788,1017,139,1214.94,40,2024-09-02 08:12:00
5789,1031,573,192.07,42,2024-06-14 19:52:00
5790,1012,267,1354.19,8,2024-10-14 03:51:00
5791,1047,595,920.11,4,2024-10-04 00:27:00
5792,1012,827,1269.91,32,2024-08-28 22:38:00
5793,1033,994,1384.06,18,2024-06-13 10:13:00
5794,1045,403,812.44,17,2024-07-08 20:07:00
5795,1013,951,1002.35,47,2024-10-16 20:51:00
5796,1026,48,213.16,9,2024-09-30 10:55:00
5797,1020,858,1455.5,17,2024-06-09 17:54:00
5798,1016,949,1125.49,12,2024-07-19 11:01:00
5799,1009,337,426.89,32,2024-10-02 18:12:00
5800,1021,135,141.17,28,2024-10-13 16:19:00
5801,1028,205,1246.41,23,2024-07-26 10:26:00
5802,1018,124,40.97,1,2024-09-15 12:39:00
5803,1041,9,1594.31,9,2024-07-21 10:48:00
5804,1002,447,440.95,7,2024-07-12 20:08:00
5805,1018,618,282.11,15,2024-10-13 20:41:00
5806,1014,300,462.11,12,2024-09-10 07:35:00
5807,1014,866,569.53,8,2024-06-09 23:47:00
5808,1007,428,850.19,41,2024-08-26 05:44:00
5809,1003,58,1547.8,2,2024-11-23 21:39:00
5810,1028,431,740.01,13,2024-06-21 16:16:00
5811,1041,219,1583.27,32,2024-06-20 07:48:00
5812,1030,913,467.44,38,2024-06-08 22:01:00
5813,1011,54,1060.25,20,2024-08-20 04:24:00
5814,1047,58,1604.06,26,2024-06-17 22:52:00
5815,1038,261,181.02,15,2024-08-10 11:43:00
5816,1028,210,1000.23,35,2024-10-17 01:45:00
5817,1010,923,1309.81,13,2024-11-15 08:39:00
5818,1041,761,399.66,31,2024-09-27 11:07:00
5819,1048,913,197.18,18,2024-09-13 17:19:00
5820,1008,504,1537.37,28,2024-07-09 01:19:00
5821,1045,398,228.05,21,2024-08-26 16:02:00
5822,1044,626,937.97,8,2024-10-12 23:11:00
5823,1045,312,1771.66,10,2024-08-25 08:42:00
5824,1043,545,1398.8,41,2024-11-04 13:17:00
5825,1013,71,293.52,27,2024-09-04 00:56:00
5826,1028,918,1086.48,3,2024-06-14 06:34:00
5827,1029,11,319.87,47,2024-06-19 06:15:00
5828,1005,885,449.83,44,2024-08-06 10:03:00
5829,1007,495,257.41,27,2024-07-10 16:28:00
5830,1024,427,1817.93,5,2024-10-04 03:52:00
5831,1030,358,926.81,5,2024-10-08 05:54:00
5832,1026,487,51.56,13,2024-08-31 13:37:00
5833,1030,320,1558.36,29,2024-10-09 10:14:00
5834,1010,558,173.59,32,2024-08-03 23:18:00
5835,1045,103,1360.92,49,2024-08-29 23:35:00
5836,1045,411,979.55,23,2024-11-12 16:24:00
5837,1012,823,1351.27,39,2024-06-09 06:10:00
5838,1043,91,1508.29,20,2024-11-24 07:24:00
5839,1049,661,111.74,21,2024-09-05 12:42:00
5840,1014,176,891.74,31,2024-09-08 10:15:00
5841,1014,409,1646.0,36,2024-08-03 17:24:00
5842,1045,544,453.39,45,2024-08-20 20:31:00
5843,1005,942,892.12,50,2024-06-10 15:04:00
5844,1018,683,790.13,30,2024-08-04 15:12:00
5845,1037,148,710.22,42,2024-10-12 23:25:00
5846,1034,156,830.64,9,2024-06-20 23:08:00
5847,1046,716,289.48,47,2024-11-15 07:46:00
5848,1001,797,734.89,39,2024-09-17 19:22:00
5849,1011,331,142.86,50,2024-08-12 08:54:00
5850,1007,561,1488.54,28,2024-10-16 13:17:00
5851,1042,322,638.58,1,2024-08-25 15:45:00
5852,1038,786,1611.47,21,2024-06-14 19:08:00
5853,1016,365,835.57,25,2024-07-15 13:01:00
5854,1012,645,1608.53,26,2024-09-19 17:47:00
5855,1049,448,1140.96,47,2024-10-29 04:09:00
5856,1046,70,222.12,37,2024-09-11 16:23:00
5857,1030,51,1684.62,27,2024-08-02 02:59:00
5858,1036,417,149.96,33,2024-08-18 16:25:00
5859,1041,22,129.2,37,2024-06-14 14:03:00
5860,1039,434,570.96,41,2024-08-29 09:40:00
5861,1030,326,991.2,44,2024-09-23 09:47:00
5862,1035,416,475.87,11,2024-09-01 16:27:00
5863,1048,705,1884.08,22,2024-06-16 23:43:00
5864,1046,524,1281.33,28,2024-08-16 15:02:00
5865,1010,0,215.16,10,2024-06-06 01:23:00
5866,1022,345,256.11,22,2024-07-22 07:53:00
5867,1015,705,937.22,45,2024-06-12 00:19:00
5868,1033,698,1959.62,12,2024-07-21 14:35:00
5869,1015,332,1175.51,20,2024-09-17 09:26:00
5870,1017,34,1614.38,32,2024-07-31 01:06:00
5871,1010,200,1411.89,26,2024-10-02 09:14:00
5872,1021,911,1998.51,30,2024-10-31 11:15:00
5873,1045,858,1087.44,34,2024-07-27 08:44:00
5874,1028,940,1755.2,31,2024-10-04 14:07:00
5875,1026,842,66.8,9,2024-09-23 06:04:00
5876,1034,696,1132.79,43,2024-07-29 09:43:00
5877,1004,299,466.78,42,2024-10-17 14:05:00
5878,1032,841,266.99,11,2024-10-02 03:30:00
5879,1024,273,1723.9,36,2024-07-30 21:07:00
5880,1047,706,1004.14,12,2024-08-21 20:20:00
5881,1033,857,590.08,37,2024-11-11 01:04:00
5882,1021,532,489.61,49,2024-09-11 00:44:00
5883,1022,334,188.17,34,2024-08-12 17:21:00
5884,1001,243,948.39,3,2024-06-18 03:29:00
5885,1029,116,981.65,44,2024-11-26 22:09:00
5886,1042,376,1299.32,45,2024-11-27 18:09:00
5887,1003,780,1769.18,2,2024-11-21 11:08:00
5888,1048,296,1381.76,44,2024-09-14 17:03:00
5889,1015,899,429.59,9,2024-08-25 07:48:00
5890,1034,867,115.76,31,2024-07-18 01:06:00
5891,1000,243,1072.17,40,2024-08-06 01:29:00
5892,1007,965,596.64,29,2024-07-05 21:13:00
5893,1005,934,1704.35,1,2024-06-16 06:36:00
5894,1015,129,743.65,14,2024-10-01 13:14:00
5895,1023,823,1746.8,3,2024-09-29 16:42:00
5896,1023,635,1124.48,35,2024-07-02 21:20:00
5897,1021,912,1925.58,16,2024-09-23 21:44:00
5898,1020,487,873.98,24,2024-10-06 04:13:00
5899,1027,530,557.74,16,2024-06-24 05:04:00
5900,1022,76,446.26,1,2024-10-05 19:05:00
5901,1047,983,1001.08,5,2024-09-22 23:41:00
5902,1012,166,1309.87,19,2024-06-13 02:45:00
5903,1045,50,1698.39,29,2024-06-19 16:14:00
5904,1013,133,1615.5,21,2024-11-12 14:20:00
5905,1026,557,112.89,8,2024-08-24 14:47:00
5906,1011,355,1143.11,22,2024-08-24 22:58:00
5907,1023,561,838.36,42,2024-07-16 18:00:00
5908,1000,48,1509.53,10,2024-08-25 17:41:00
5909,1046,82,1769.49,43,2024-08-18 00:41:00
5910,1015,116,1902.73,29,2024-11-09 14:32:00
5911,1024,733,114.25,5,2024-10-22 21:40:00
5912,1009,142,797.4,34,2024-10-08 14:27:00
5913,1018,569,487.61,26,2024-08-28 18:09:00
5914,1033,915,926.26,30,2024-09-04 14:40:00
5915,1030,907,1641.92,7,2024-07-15 12:03:00
5916,1027,597,1376.44,29,2024-06-08 11:42:00
5917,1038,157,1462.06,2,2024-06-17 11:58:00
5918,1024,486,1604.07,3,2024-08-04 23:45:00
5919,1004,387,801.57,20,2024-08-19 19:32:00
5920,1021,384,1211.79,37,2024-08-19 17:55:00
5921,1029,640,783.95,48,2024-07-08 22:36:00
5922,1008,266,402.02,39,2024-10-28 15:09:00
5923,1038,465,1321.48,37,2024-10-24 00:13:00
5924,1014,693,1393.54,32,2024-07-04 13:15:00
5925,1019,553,810.93,19,2024-08-04 09:46:00
5926,1011,297,561.38,6,2024-06-30 14:21:00
5927,1012,780,1923.82,26,2024-10-03 23:23:00
5928,1012,439,788.27,29,2024-08-19 23:48:00
5929,1016,499,1706.41,5,2024-09-20 16:01:00
5930,1018,708,1431.95,19,2024-09-22 23:18:00
5931,1022,675,1224.09,49,2024-10-22 02:16:00
5932,1043,610,1618.02,41,2024-07-01 23:59:00
5933,1032,995,398.4,23,2024-06-16 09:34:00
5934,1046,703,1940.28,41,2024-11-23 13:36:00
5935,1004,392,1335.92,46,2024-09-03 04:59:00
5936,1042,801,1606.55,10,2024-11-21 23:48:00
5937,1005,994,1583.54,27,2024-10-13 03:37:00
5938,1045,959,1504.59,23,2024-08-24 16:15:00
5939,1039,235,73.84,35,2024-10-11 20:02:00
5940,1041,294,443.73,39,2024-07-22 16:57:00
5941,1049,226,1488.93,24,2024-09-08 21:16:00
5942,1006,149,522.07,50,2024-10-09 17:09:00
5943,1007,833,173.07,37,2024-06-11 04:31:00
5944,1030,450,374.02,8,2024-11-19 14:07:00
5945,1040,921,1628.09,34,2024-11-09 19:20:00
5946,1024,448,842.02,46,2024-10-26 04:48:00
5947,1049,971,1746.47,5,2024-10-30 18:31:00
5948,1024,732,332.42,17,2024-10-10 07:46:00
5949,1042,758,1980.08,37,2024-11-15 19:13:00
5950,1005,897,1334.41,17,2024-07-08 06:24:00
5951,1044,21,1555.5,25,2024-09-14 15:38:00
5952,1033,635,462.42,29,2024-11-17 22:33:00
5953,1046,845,938.76,45,2024-09-17 03:57:00
5954,1025,814,1071.61,24,2024-07-12 14:41:00
5955,1002,499,1814.55,29,2024-08-14 12:03:00
5956,1049,23,1287.74,37,2024-07-02 07:47:00
5957,1015,18,1106.28,11,2024-09-22 10:38:00
5958,1048,930,1237.38,8,2024-06-02 11:38:00
5959,1026,151,403.15,36,2024-11-09 11:22:00
5960,1000,826,968.98,44,2024-06-10 05:40:00
5961,1027,196,939.07,43,2024-11-23 05:27:00
5962,1024,857,852.32,41,2024-08-31 18:32:00
5963,1035,180,1679.27,34,2024-09-17 04:32:00
5964,1003,920,1045.0,37,2024-11-17 04:10:00
5965,1045,490,1514.67,3,2024-06-20 00:42:00
5966,1018,703,623.9,17,2024-09-11 12:58:00
5967,1016,244,1434.87,3,2024-07-25 17:27:00
5968,1012,973,1547.91,28,2024-08-04 15:46:00
5969,1044,773,378.25,44,2024-11-04 22:20:00
5970,1007,965,968.76,47,2024-09-04 03:56:00
5971,1047,336,1554.85,29,2024-08-14 14:56:00
5972,1044,348,669.91,38,2024-09-02 20:55:00
5973,1043,277,1494.44,40,2024-07-23 04:50:00
5974,1049,840,302.41,35,2024-07-17 15:11:00
5975,1018,345,122.91,3,2024-10-21 01:37:00
5976,1023,590,681.46,29,2024-06-22 05:24:00
5977,1005,743,1196.68,38,2024-08-10 13:41:00
5978,1018,219,1656.34,6,2024-07-29 06:58:00
5979,1016,98,1992.64,21,2024-10-24 16:48:00
5980,1045,925,678.78,34,2024-07-29 20:23:00
5981,1010,126,463.67,11,2024-10-13 01:44:00
5982,1005,605,253.2,11,2024-06-12 20:43:00
5983,1025,261,717.01,38,2024-11-26 15:49:00
5984,1008,64,1047.39,44,2024-09-22 10:17:00
5985,1036,914,1489.15,44,2024-07-08 19:59:00
5986,1016,637,1609.77,42,2024-09-10 11:01:00
5987,1020,51,1450.78,35,2024-06-26 05:18:00
5988,1028,445,1526.68,38,2024-08-08 23:42:00
5989,1026,130,472.8,50,2024-08-17 11:07:00
5990,1017,456,1592.82,42,2024-08-30 18:51:00
5991,1006,436,606.51,45,2024-06-20 05:33:00
5992,1026,121,1588.01,49,2024-06-10 05:53:00
5993,1030,157,471.84,13,2024-10-14 08:28:00
5994,1022,705,1153.07,35,2024-11-25 09:54:00
5995,1010,766,1763.85,45,2024-06-13 12:11:00
5996,1028,991,278.51,9,2024-10-30 04:49:00
5997,1030,539,1576.85,21,2024-06-01 10:39:00
5998,1023,390,920.91,24,2024-08-25 21:49:00
5999,1040,390,1646.79,8,2024-11-15 04:06:00
6000,1041,773,1545.04,19,2024-09-01 14:23:00
6001,1038,55,1571.19,45,2024-09-07 00:59:00
6002,1048,47,1142.38,22,2024-06-04 03:48:00
6003,1004,453,1673.76,43,2024-06-25 14:13:00
6004,1041,519,1319.41,45,2024-06-23 20:57:00
6005,1011,380,1051.63,48,2024-11-18 12:41:00
6006,1022,610,1717.24,25,2024-08-13 06:24:00
6007,1035,402,644.02,31,2024-11-14 10:29:00
6008,1040,194,353.02,24,2024-06-23 12:52:00
6009,1013,884,410.7,47,2024-11-08 10:46:00
6010,1032,596,1601.95,44,2024-10-20 11:51:00
6011,1017,287,1231.4,22,2024-07-03 21:22:00
6012,1008,871,58156.88,21,2024-08-06 09:26:00
6013,1020,863,1064.59,12,2024-08-15 06:52:00
6014,1041,752,1764.23,22,2024-11-22 00:02:00
6015,1041,170,1028.61,50,2024-09-29 00:04:00
6016,1027,726,223.6,10,2024-11-04 14:28:00
6017,1033,498,1990.33,33,2024-08-27 12:00:00
6018,1016,326,1597.82,18,2024-08-22 06:27:00
6019,1016,426,1398.3,42,2024-08-15 20:54:00
6020,1046,274,1106.65,46,2024-06-21 12:18:00
6021,1004,780,1062.36,9,2024-09-18 01:31:00
6022,1010,927,946.84,24,2024-10-17 03:55:00
6023,1024,630,520.53,33,2024-10-19 04:54:00
6024,1008,265,721.68,2,2024-06-01 14:49:00
6025,1012,506,1550.97,11,2024-10-20 04:51:00
6026,1002,942,1320.59,50,2024-07-27 16:05:00
6027,1008,122,1543.08,15,2024-06-08 23:24:00
6028,1033,971,957.25,24,2024-09-05 05:03:00
6029,1032,348,1313.91,31,2024-06-03 16:47:00
6030,1009,346,1217.35,8,2024-08-05 00:27:00
